note_file,note_line,ref_kind,ref_file,ref_line_start,ref_line_end,ref_symbol,context
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,114,symbol,,,,POST62,- `POST62` at `[file=prep/post.F line=492]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,115,file,prep/post.F,,,,- `POST63` at `[file=prep/post.F line=750]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,115,symbol,,,,POST63,- `POST63` at `[file=prep/post.F line=750]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,116,file,prep/post.F,,,,- `POST64` at `[file=prep/post.F line=1003]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,116,symbol,,,,POST64,- `POST64` at `[file=prep/post.F line=1003]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,117,file,prep/post.F,,,,- `POST71` at `[file=prep/post.F line=1858]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,117,symbol,,,,POST71,- `POST71` at `[file=prep/post.F line=1858]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,118,file,prep/post.F,,,,- `POST72` at `[file=prep/post.F line=2125]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,118,symbol,,,,POST72,- `POST72` at `[file=prep/post.F line=2125]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,119,file,prep/post.F,,,,- `POST73` at `[file=prep/post.F line=2404]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,119,symbol,,,,POST73,- `POST73` at `[file=prep/post.F line=2404]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,120,file,prep/post.F,,,,- `POST74` at `[file=prep/post.F line=2660]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,120,symbol,,,,POST74,- `POST74` at `[file=prep/post.F line=2660]`
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,139,symbol,,,,ADCNETCDF,1. **NetCDF output requires `ADCNETCDF` compile flag** — check build with `ldd padcirc.exe | grep n
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,143,symbol,,,,adcpost,5. **Per-PE outputs need post-merge** via `adcpost` (separate executable) or `POST61` etc. routines invoked man
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,143,symbol,,,,POST61,ts need post-merge** via `adcpost` (separate executable) or `POST61` etc. routines invoked manually.
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,147,symbol,,,,read_global,rt.63 + fort.63.nc both exist** — old format vs new NetCDF; `read_global` may pick the older. Delete one or set NOUT specifier consis
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,148,symbol,,,,NSPOOLE,- **Hot restart with different `NSPOOLE`** — old file format matched first stride; new stride create
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,149,symbol,,,,NFREQ,- **`NFREQ` mismatch between fort.15 NBFR and fort.15 harmonic block** 
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,151,symbol,,,,_FillValue,- **NetCDF `_FillValue` for dry nodes** — varies by version; downstream tools must 
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,155,file,src/write_output.F,,,,- `src/write_output.F` — main writers (init + writeOutput2D/3D + harmonic + minma
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,156,file,src/globalio.F,,,,- `src/globalio.F` — header functions per output type.
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,157,file,src/timestep.F,,,,"- `src/timestep.F` — `collectMinMaxData`, `updateHarmonicAnalysis` per-step c"
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,157,symbol,,,,collectMinMaxData,"- `src/timestep.F` — `collectMinMaxData`, `updateHarmonicAnalysis` per-step calls."
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,157,symbol,,,,updateHarmonicAnalysis,"- `src/timestep.F` — `collectMinMaxData`, `updateHarmonicAnalysis` per-step calls."
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,158,file,src/harm.F,,,,- `src/harm.F` — accumulator + solve.
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,159,file,src/adcirc.F,,,,- `src/adcirc.F` — end-of-run writeOutHarmonic dispatch.
models/ADCIRC/source-analysis/adcirc-output-writers-implementation.md,160,file,prep/post.F,,,,- `prep/post.F` — POST61-74 merge routines.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,18,symbol,,,,padcirc,"s with fort.13/14/15 fragments, what `fort.80` records, how `padcirc` constructs halos from `fort.18`, and how the per-PE outputs"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,22,file,prep/adcprep.F,,,,- METIS dispatch in `PREPINPUT` at `[file=prep/adcprep.F line=397]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,22,symbol,,,,PREPINPUT,- METIS dispatch in `PREPINPUT` at `[file=prep/adcprep.F line=397]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,23,file,prep/adcprep.F,,,,- Partition selection by `PARTITION_APPROACH` at `[file=prep/adcprep.F line=549-553]`:
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,23,symbol,,,,PARTITION_APPROACH,- Partition selection by `PARTITION_APPROACH` at `[file=prep/adcprep.F line=549-553]`:
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,26,file,prep/metis.F,,,,"- METIS wrappers at `[file=prep/metis.F line=355]`, `[file=prep/metis.F line=598]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,26,file,prep/metis.F,,,,"- METIS wrappers at `[file=prep/metis.F line=355]`, `[file=prep/metis.F line=598]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,27,file,prep/metis.F,,,,") via `WRITE(990,*) PROC(I)` in `DO I=1,MNP` loop at `[file=prep/metis.F line=396-405]` and `[file=prep/metis.F line=581-586]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,27,file,prep/metis.F,,,,",MNP` loop at `[file=prep/metis.F line=396-405]` and `[file=prep/metis.F line=581-586]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,28,file,prep/adcprep.F,,,,- Read-back path at `[file=prep/adcprep.F line=608-621]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,29,file,prep/adcprep.F,,,,"- `--np` parsed into `MNPROC` at `[file=prep/adcprep.F line=213-217]`, validated nonzero at `[file=prep/adcprep.F "
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,29,file,prep/adcprep.F,,,,"=prep/adcprep.F line=213-217]`, validated nonzero at `[file=prep/adcprep.F line=264-270]`, copied to `NPROC`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,29,symbol,,,,MNPROC,"- `--np` parsed into `MNPROC` at `[file=prep/adcprep.F line=213-217]`, validated nonzero "
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,29,symbol,,,,NPROC," nonzero at `[file=prep/adcprep.F line=264-270]`, copied to `NPROC`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,30,file,prep/metis.F,,,,"- Partition count: `NPARTS = MNPROC` at `[file=prep/metis.F line=337]`, `[file=prep/metis.F line=514]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,30,file,prep/metis.F,,,,"`NPARTS = MNPROC` at `[file=prep/metis.F line=337]`, `[file=prep/metis.F line=514]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,35,file,prep/adcprep.F,,,,- `PREP14()` at `[file=prep/adcprep.F line=713]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,36,file,prep/adcprep.F,,,,- `PREP15()` at `[file=prep/adcprep.F line=718]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,37,file,prep/adcprep.F,,,,- `PREP13()` at `[file=prep/adcprep.F line=769]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,39,file,prep/prep.F,,,,- `PE0000/fort.14` at `[file=prep/prep.F line=1276]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,40,file,prep/prep.F,,,,- `PE0000/fort.15` at `[file=prep/prep.F line=1818]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,41,file,prep/prep.F,,,,- `PE0000/fort.13` at `[file=prep/prep.F line=1162]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,43,file,prep/adcprep.F,,,,"- Loop `DO PE=0,MNPROC-1` at `[file=prep/adcprep.F line=682-708]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,45,file,prep/adcprep.F,,,,.80` generated only for `PREP_ALL` via `PREP80()` at `[file=prep/adcprep.F line=943-946]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,45,symbol,,,,PREP_ALL,- `fort.80` generated only for `PREP_ALL` via `PREP80()` at `[file=prep/adcprep.F line=943-946]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,49,file,prep/prep.F,,,,"`PREP80` writer at `[file=prep/prep.F line=7432]`, header at `[file=prep/prep.F line=7444-7463]`:"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,49,file,prep/prep.F,,,," writer at `[file=prep/prep.F line=7432]`, header at `[file=prep/prep.F line=7444-7463]`:"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,49,symbol,,,,PREP80,"`PREP80` writer at `[file=prep/prep.F line=7432]`, header at `[file="
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,51,symbol,,,,RUNDES,"- Run strings: `RUNDES`, `RUNID`, `AGRID`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,51,symbol,,,,RUNID,"- Run strings: `RUNDES`, `RUNID`, `AGRID`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,51,symbol,,,,AGRID,"- Run strings: `RUNDES`, `RUNID`, `AGRID`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,52,symbol,,,,NELG,"- Global counts: `NELG` (elements), `NNODG` (nodes), `NPROC`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,52,symbol,,,,NNODG,"- Global counts: `NELG` (elements), `NNODG` (nodes), `NPROC`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,52,symbol,,,,NPROC,"- Global counts: `NELG` (elements), `NNODG` (nodes), `NPROC`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,53,symbol,,,,MNPP,"- Per-PE counts: `MNPP` (nodes), `MNEP` (elements)"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,53,symbol,,,,MNEP,"- Per-PE counts: `MNPP` (nodes), `MNEP` (elements)"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,54,symbol,,,,NWS,"- Run config: `IM`, `NWS`, station counts, etc."
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,55,symbol,,,,NPROC,- Indices: uses `NPROC` and PE index (`I-1`)
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,56,symbol,,,,NOPROCS,- **`NOPROCS`/`MYPROC` symbols NOT in fort.80** — uses `NPROC` and PE ite
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,56,symbol,,,,MYPROC,- **`NOPROCS`/`MYPROC` symbols NOT in fort.80** — uses `NPROC` and PE iteration
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,56,symbol,,,,NPROC,- **`NOPROCS`/`MYPROC` symbols NOT in fort.80** — uses `NPROC` and PE iteration
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,60,file,prep/prep.F,,,,Local→global: `IMAP_NOD_LG` written per processor at `[file=prep/prep.F line=7465-7469]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,60,symbol,,,,IMAP_NOD_LG,- Local→global: `IMAP_NOD_LG` written per processor at `[file=prep/prep.F line=7465-7469]
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,61,file,prep/prep.F,,,,"- Global→(owner PE, local): at `[file=prep/prep.F line=7471-7474]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,65,file,prep/prep.F,,,,- `IMAP_EL_LG` written per PE at `[file=prep/prep.F line=7479-7482]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,65,symbol,,,,IMAP_EL_LG,- `IMAP_EL_LG` written per PE at `[file=prep/prep.F line=7479-7482]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,70,file,prep/prep.F,,,,"- `IRECV_TOT/ISEND_TOT`, neighbor PE IDs at `[file=prep/prep.F line=2850-2905]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,74,symbol,,,,MSG_INIT,- MPI startup in `MSG_INIT`:
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,75,file,src/messenger.F90,,,,"- `MPI_Init`, `MPI_COMM_SIZE`, `MPI_COMM_RANK` at `[file=src/messenger.F90 line=123-129]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,75,symbol,,,,MPI_Init,"- `MPI_Init`, `MPI_COMM_SIZE`, `MPI_COMM_RANK` at `[file=src/messenger.F"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,75,symbol,,,,MPI_COMM_SIZE,"- `MPI_Init`, `MPI_COMM_SIZE`, `MPI_COMM_RANK` at `[file=src/messenger.F90 line=123-129]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,75,symbol,,,,MPI_COMM_RANK,"- `MPI_Init`, `MPI_COMM_SIZE`, `MPI_COMM_RANK` at `[file=src/messenger.F90 line=123-129]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,76,file,src/adcirc.F,,,,- Called from main driver at `[file=src/adcirc.F line=216-219]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,77,file,src/sizes.F,,,,h via `MAKE_DIRNAME` to `.../PE####` (`INPUTDIR`) at `[file=src/sizes.F line=344-347]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,77,symbol,,,,MAKE_DIRNAME,- Per-PE input path via `MAKE_DIRNAME` to `.../PE####` (`INPUTDIR`) at `[file=src/sizes.F line=344
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,77,symbol,,,,INPUTDIR,- Per-PE input path via `MAKE_DIRNAME` to `.../PE####` (`INPUTDIR`) at `[file=src/sizes.F line=344-347]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,78,file,src/read_input.F,,,,- `READ_INPUT` opens `INPUTDIR/fort.15` at `[file=src/read_input.F line=394]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,78,symbol,,,,READ_INPUT,- `READ_INPUT` opens `INPUTDIR/fort.15` at `[file=src/read_input.F line=39
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,79,file,src/sizes.F,,,,ault to `LOCALDIR/fort.14` and `LOCALDIR/fort.13` at `[file=src/sizes.F line=377-380]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,81,file,src/messenger.F90,,,,ads neighbor PE IDs + send/recv local index lists at `[file=src/messenger.F90 line=448-466]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,81,symbol,,,,MSG_TABLE,- `MSG_TABLE` reads neighbor PE IDs + send/recv local index lists at `[fi
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,82,file,src/messenger.F90,,,,- Comm buffers allocated in `MSG_START` at `[file=src/messenger.F90 line=511-539]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,82,symbol,,,,MSG_START,- Comm buffers allocated in `MSG_START` at `[file=src/messenger.F90 line=511-539]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,87,file,src/messenger.F90,,,,- `UPDATER` (1/2/3 real arrays) at `[file=src/messenger.F90 line=652]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,87,symbol,,,,UPDATER,- `UPDATER` (1/2/3 real arrays) at `[file=src/messenger.F90 line=652]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,88,file,src/messenger.F90,,,,- `UPDATEI` (integer) at `[file=src/messenger.F90 line=552]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,88,symbol,,,,UPDATEI,- `UPDATEI` (integer) at `[file=src/messenger.F90 line=552]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,89,file,src/messenger.F90,,,,- `UPDATER3D` at `[file=src/messenger.F90 line=954]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,89,symbol,,,,UPDATER3D,- `UPDATER3D` at `[file=src/messenger.F90 line=954]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,90,file,src/messenger.F90,,,,- `UPDATER_W_PERBC` at `[file=src/messenger.F90 line=910]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,90,symbol,,,,UPDATER_W_PERBC,- `UPDATER_W_PERBC` at `[file=src/messenger.F90 line=910]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,92,symbol,,,,UPDATE2DSP,**Names like `UPDATE2DSP`/`UPDATE2DDP` are NOT in this tree** — different tradition.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,92,symbol,,,,UPDATE2DDP,**Names like `UPDATE2DSP`/`UPDATE2DDP` are NOT in this tree** — different tradition.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,96,file,src/gwce.F,,,,- GWCE solve update at `[file=src/gwce.F line=1874-1879]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,97,file,src/momentum.F,,,,- Momentum update at `[file=src/momentum.F line=137-138]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,98,file,src/itpackv.F,,,,- ITPACK iterations at `[file=src/itpackv.F line=537-540]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,102,file,src/messenger.F90,,,,point: `MPI_IRECV` + `MPI_ISEND` + `MPI_WAITSOME` at `[file=src/messenger.F90 line=697-806]`. **No `MPI_SENDRECV` used in halo paths.**
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,102,symbol,,,,MPI_IRECV,Nonblocking point-to-point: `MPI_IRECV` + `MPI_ISEND` + `MPI_WAITSOME` at `[file=src/messenger.F90 
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,102,symbol,,,,MPI_ISEND,Nonblocking point-to-point: `MPI_IRECV` + `MPI_ISEND` + `MPI_WAITSOME` at `[file=src/messenger.F90 line=697-806]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,102,symbol,,,,MPI_WAITSOME,Nonblocking point-to-point: `MPI_IRECV` + `MPI_ISEND` + `MPI_WAITSOME` at `[file=src/messenger.F90 line=697-806]`. **No `MPI_SENDR
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,102,symbol,,,,MPI_SENDRECV,_WAITSOME` at `[file=src/messenger.F90 line=697-806]`. **No `MPI_SENDRECV` used in halo paths.**
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,108,file,src/messenger.F90,,,,- `[file=src/messenger.F90 line=1135]` (1-array)
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,109,file,src/messenger.F90,,,,- `[file=src/messenger.F90 line=1178]` (2-array)
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,110,file,src/messenger.F90,,,,- `[file=src/messenger.F90 line=1224]` (3-array)
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,111,file,src/itpackv.F,,,,"- Called from ITPACK/JCG flow at `[file=src/itpackv.F line=555, 568, 678]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,114,symbol,,,,ETAMAX,"- Maintained as `ETAMAX`, `UMAX` per node"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,114,symbol,,,,UMAX,"- Maintained as `ETAMAX`, `UMAX` per node"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,115,symbol,,,,collectFullDomainArray,"- Globalized via `collectFullDomainArray` at output time, not per step"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,116,file,src/write_output.F,,,,- Setup at `[file=src/write_output.F line=1205-1260]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,117,file,src/write_output.F,,,,- Gather path at `[file=src/write_output.F line=4322-4324]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,122,file,prep/adcprep.F,,,,- adcprep also notes per-PE I/O layout at `[file=prep/adcprep.F line=109-110]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,126,symbol,,,,collectFullDomainArray,**Runtime**: `collectFullDomainArray` to rank 0:
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,127,file,src/globalio.F,,,,- `[file=src/globalio.F line=91-160]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,129,symbol,,,,adcpost,**Offline**: `adcpost` (separate executable):
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,131,file,prep/post.F,,,,- `POST_INIT` at `[file=prep/post.F line=67-116]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,131,symbol,,,,POST_INIT,- `POST_INIT` at `[file=prep/post.F line=67-116]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,132,file,prep/post.F,,,,"- Per-file merges at `[file=prep/post.F line=284, 796, 1051]` (and POST71-74 etc.)"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,136,file,src/write_output.F,,,,MYPROC == 0` (`writeOutArrayNetCDF`) after gather at `[file=src/write_output.F line=4246-4250]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,136,symbol,,,,writeOutArrayNetCDF,- Writes only on `MYPROC == 0` (`writeOutArrayNetCDF`) after gather at `[file=src/write_output.F line=4246-4250]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,141,symbol,,,,nabout,- Debug level controlled by `nabout`:
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,142,symbol,,,,ECHO,- Default: `ECHO`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,143,file,src/adcirc.F,,,,- Compile-time `#ifdef EBUG` promotes to `DEBUG` at `[file=src/adcirc.F line=203-206]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,143,symbol,,,,DEBUG,- Compile-time `#ifdef EBUG` promotes to `DEBUG` at `[file=src/adcirc.F line=203-206]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,145,file,src/adcirc.F,,,,d via `openLogFile(localdir)` in parallel startup at `[file=src/adcirc.F line=221]`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,146,file,src/logging.F90,,,,"ementation: `open(.../fort.16, STATUS='REPLACE')` at `[file=src/logging.F90 line=332-344]`"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,153,symbol,,,,PE0000,"| 2 | `adcprep --np 18 --prepall` | Creates `PE0000`–`PE0017`, writes per-PE files + `fort.80` |"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,153,symbol,,,,PE0017,"| 2 | `adcprep --np 18 --prepall` | Creates `PE0000`–`PE0017`, writes per-PE files + `fort.80` |"
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,155,symbol,,,,adcpost,| Post | `adcpost` or built-in `POST61` etc. | Merges per-PE `PE####/fort.6X` 
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,155,symbol,,,,POST61,| Post | `adcpost` or built-in `POST61` etc. | Merges per-PE `PE####/fort.6X` into global `fort.6X`
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,175,file,prep/adcprep.F,,,,- `prep/adcprep.F` — main adcprep driver (partmesh + prepall).
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,176,file,prep/metis.F,,,,- `prep/metis.F` — METIS partition wrappers.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,177,file,prep/prep.F,,,,- `prep/prep.F` — PREP14/15/13/80 per-PE file generators.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,178,file,prep/post.F,,,,- `prep/post.F` — POST61-74 merge routines + POST_INIT.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,179,file,src/messenger.F90,,,,"- `src/messenger.F90` — MPI init, halo exchange (UPDATER family), reductions."
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,180,file,src/sizes.F,,,,- `src/sizes.F` — INPUTDIR/LOCALDIR setup.
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,181,file,src/adcirc.F,,,,"- `src/adcirc.F` — driver-level MSG_INIT call, openLogFile."
models/ADCIRC/source-analysis/adcirc-parallel-implementation.md,182,file,src/globalio.F,,,,- `src/globalio.F` — collectFullDomainArray for runtime gather.
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,7,file,parameter_definitions/index.rst,,,,"verification_method: ""2026-07-10 재승격: 공식 docs·소스 직접 대조 — parameter_definitions/index.rst(AGRID :10-12·DP(JN) :55-58·IBTYPE(k) :65-113)·tau0.rst(:12-"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,7,file,tau0.rst,,,,"ons/index.rst(AGRID :10-12·DP(JN) :55-58·IBTYPE(k) :65-113)·tau0.rst(:12-19 GWCE 가중, :204-214 수심의존 값표)·global.F:86-91(WarnElev/E"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,7,file-line,global.F,86,91,,"TYPE(k) :65-113)·tau0.rst(:12-19 GWCE 가중, :204-214 수심의존 값표)·global.F:86-91(WarnElev/ErrorElev 선언·주석 verbatim). 파일·실행파일·출력 항목은 위키 verif"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,25,file,docs/technical_reference/parameter_definitions/index.rst,,,,"인용 기준 문서: `docs/technical_reference/parameter_definitions/index.rst` (이하 `paramdef`), `docs/user_guide/model_configuration/mode"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,25,file,docs/user_guide/model_configuration/model_parameters/tau0.rst,,,,"eference/parameter_definitions/index.rst` (이하 `paramdef`), `docs/user_guide/model_configuration/model_parameters/tau0.rst` (이하 `tau0.rst`), 소스 `src/global.F`. 경"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,25,file,tau0.rst,,,,"r_guide/model_configuration/model_parameters/tau0.rst` (이하 `tau0.rst`), 소스 `src/global.F`. 경로는 `models/ADCIRC/raw/source_code/ad"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,25,file,src/global.F,,,,"nfiguration/model_parameters/tau0.rst` (이하 `tau0.rst`), 소스 `src/global.F`. 경로는 `models/ADCIRC/raw/source_code/adcirc/` 하위."
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,25,symbol,,,,paramdef,"cs/technical_reference/parameter_definitions/index.rst` (이하 `paramdef`), `docs/user_guide/model_configuration/model_parameters/tau"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,39,file,src/nodalattr.F,,,,mon (`NWP=0` 이면 무시 — [[adcirc-fort-files-reference]] `[file=src/nodalattr.F line=1051]`)
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,43,symbol,,,,AGRID,- `AGRID`
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,51,file-line,docs/technical_reference/input_files/fort14.rst,34,36,, or barrier classes (`paramdef:67-` 클래스별 정의; fort.14 내 배치는 `docs/technical_reference/input_files/fort14.rst:34-36`)
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,56,symbol,,,,tau0,- `tau0`
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,57,file-line,tau0.rst,12,19,,"uation within the generalized wave continuity formulation (`tau0.rst:12-19` — ""the weighting factor that determines the relative contr"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,58,file-line,tau0.rst,204,214,,"- 수심이 얕을수록 높은 값 사용이 공식 값표에 내장 (`tau0.rst:204-214`: `TAU0=-1` → depth≥10 에서 0.005, depth<10 에서 0.020; `TAU0=-"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,60,symbol,,,,WarnElev,- `WarnElev`
